date,GP_PO,sku,from_facility,to_facility,warehouse,quantity,received_quantity,Intransit_quantity,brand
2026-02-14,DEL5_VR,TWR-COOK-SMST-FRYPAN-22,DEL5,,From Amazon FBA,-10,0.0,10.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-SMST-FRYPAN-22,DEL5,,From Amazon FBA,-10,0.0,10.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-SMST-FRYPAN-22,DEL5,,From Amazon FBA,-10,0.0,10.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-SMST-FRYPAN-22,DEL5,,From Amazon FBA,-5,0.0,5.0,Tower
2026-02-14,DED4_VR,TWR-COOK-SMST-FRYPAN-22,DED4,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-14,AMD2_VR,TWR-COOK-SMST-FRYPAN-22,AMD2,,From Amazon FBA,-10,0.0,10.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-CERSUR-SAUCELID-16,DEL5,,From Amazon FBA,-7,0.0,7.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-CERSUR-SAUCELID-16,DEL5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-CERSUR-SAUCELID-16,DEL5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-14,DEL5_VR,TWR-COOK-CERSUR-SAUCELID-16,DEL5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-14,AMD2_VR,TWR-COOK-CERSUR-SAUCELID-16,AMD2,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-14,SCCE_VR,CH124-BLK,SCCE,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2026-02-14,SBOB_VR,GT800A-BLUE,SBOB,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2026-02-14,SBOB_VR,LS-6650-BLACK-LINKARM,SBOB,,From Amazon FBA,-1,0.0,1.0,Dowinx
2026-01-14,SPUN_VR,LR002-XIN,SPUN,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2026-01-14,SPUN_VR,LR002-XIN,SPUN,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2026-01-14,SHTX_VR,LR002-XIN,SHTX,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2026-07-14,GAX1_VR,HB-195166190846,GAX1,,From Amazon FBA,-1,0.0,1.0,Hasbro
2026-07-14,NAX1_VR,HAMLEYS-492407841,NAX1,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-07-14,DEL4_VR,HAMLEYS-492407841,DEL4,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-06-14,CCX2_VR,CNLY-CPJ-JE37B,CCX2,,From Amazon FBA,-1,0.0,1.0,Canoly
2026-06-14,CCX2_VR,CNLY-CPJ-JE37B,CCX2,,From Amazon FBA,-1,0.0,1.0,Canoly
2026-06-14,CCX2_VR,CNLY-CPJ-JE37B,CCX2,,From Amazon FBA,-1,0.0,1.0,Canoly
2026-03-14,LKO1_VR,BE-0382-GR,LKO1,,From Amazon FBA,-6,0.0,6.0,UCB
2026-03-14,LKO1_VR,BEIN-9021,LKO1,,From Amazon FBA,-2,0.0,2.0,UCB
2026-03-14,LKO1_VR,BEIN-9483,LKO1,,From Amazon FBA,-10,0.0,10.0,UCB
2025-11-14,LKO1_VR,BEIN-9054,LKO1,,From Amazon FBA,-1,0.0,1.0,UCB
2025-11-14,LKO1_VR,BEIN-9464,LKO1,,From Amazon FBA,-1,0.0,1.0,UCB
2025-11-14,CCX2_VR,BEIN-9527,CCX2,,From Amazon FBA,-1,0.0,1.0,UCB
2025-11-14,CCX2_VR,TWR-COOK-CERSUR-DOTA-28,CCX2,,From Amazon FBA,-1,0.0,1.0,Tower
2025-11-14,CCX2_VR,TWR-COOK-CERSUR-KADLID-24,CCX2,,From Amazon FBA,-1,0.0,1.0,Tower
2025-11-14,CCX2_VR,TWR-COOK-CERSUR-KADLID-26,CCX2,,From Amazon FBA,-1,0.0,1.0,Tower
2025-11-14,CCX2_VR,TWR-COOK-CERSUR-KADLID-28,CCX2,,From Amazon FBA,-2,0.0,2.0,Tower
2025-11-14,SBOB_VR,LS-6689SN-BLACK-4D,SBOB,,From Amazon FBA,-1,0.0,1.0,Dowinx
2025-11-14,SBOB_VR,LS-6689A-MAROON-LINKARM,SBOB,,From Amazon FBA,-1,0.0,1.0,Dowinx
2025-10-14,BOM5_VR,BE-0682MT-GR,BOM5,,From Amazon FBA,-1,0.0,1.0,UCB
2025-10-14,LKO1_VR,BEIN-9468,LKO1,,From Amazon FBA,-1,0.0,1.0,UCB
2025-10-14,BOM5_VR,BEIN-9493,BOM5,,From Amazon FBA,-1,0.0,1.0,UCB
2025-10-14,LKO1_VR,TWR-COOK-CERSUR-DOTA-28,LKO1,,From Amazon FBA,-1,0.0,1.0,Tower
2025-10-14,LKO1_VR,TWR-COOK-CERSUR-DOTA-30,LKO1,,From Amazon FBA,-1,0.0,1.0,Tower
2025-10-14,BOM5_VR,TWR-COOK-CERSUR-DOTA-30,BOM5,,From Amazon FBA,-1,0.0,1.0,Tower
2025-10-14,LKO1_VR,TWR-COOK-CERSUR-KADLID-26,LKO1,,From Amazon FBA,-1,0.0,1.0,Tower
2025-10-14,DEL4_VR,TWR-COOK-CERSUR-KADLID-26,DEL4,,From Amazon FBA,-1,0.0,1.0,Tower
2025-10-14,DEL4_VR,TWR-COOK-CERSUR-FRYPAN-22,DEL4,,From Amazon FBA,-1,0.0,1.0,Tower
2025-10-14,LKO1_VR,TWR-COOK-CERSUR-KADLID-28,LKO1,,From Amazon FBA,-1,0.0,1.0,Tower
2025-09-14,SDEG_VR,GT800A-BLACK,SDEG,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2025-08-15,CCX2_VR,TWR-COOK-CERSUR-FRYPAN-24,CCX2,,From Amazon FBA,-2,0.0,2.0,Tower
2026-08-15,LKO1_VR,493771991,LKO1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-15,PAX1_VR,HAMLEYS-493663515,PAX1,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-494348131,BOM5,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-15,BOM5_VR,TWR-WDSR-SM-GRILL-ROSEGOLD,BOM5,,From Amazon FBA,-3,0.0,3.0,Tower
2026-02-15,BOM5_VR,TWR-WDSR-SM-GRILL-ROSEGOLD,BOM5,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,TWR-WDSR-SM-GRILL-ROSEGOLD,BOM5,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,TWR-WDSR-SM-GRILL-ROSEGOLD,BOM5,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,TWR-WDSR-SM-GRILL-ROSEGOLD,BOM5,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,TWR-WDSR-SM-GRILL-ROSEGOLD,BOM5,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,HAMLEYS-494348087,BOM5,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-15,PNQ3_VR,HAMLEYS-493174343,PNQ3,,From Amazon FBA,-2,0.0,2.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-493174343,BOM5,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-493174343,BOM5,,From Amazon FBA,-2,0.0,2.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-493174343,BOM5,,From Amazon FBA,-2,0.0,2.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-493174343,BOM5,,From Amazon FBA,-2,0.0,2.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-494230060,BOM5,,From Amazon FBA,-4,0.0,4.0,Hamleys
2026-02-15,BOM5_VR,HAMLEYS-494230060,BOM5,,From Amazon FBA,-2,0.0,2.0,Hamleys
2026-02-15,PNQ3_VR,TWR-COOK-CERSUR-SAUCELID-16,PNQ3,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-8,0.0,8.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-12,0.0,12.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-8,0.0,8.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-15,BOM5_VR,TWR-COOK-CERSUR-SAUCELID-16,BOM5,,From Amazon FBA,-1,0.0,1.0,Tower
2026-07-15,CCX2_VR,HAMLEYS-492407841,CCX2,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-07-15,AMD2_VR,HAMLEYS-492407841,AMD2,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-06-15,HYD8_VR,HAMLEYS-492409529,HYD8,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-06-15,HYD8_VR,HAMLEYS-492410185,HYD8,,From Amazon FBA,-4,0.0,4.0,Hamleys
2026-06-15,HYD8_VR,HAMLEYS-492407688,HYD8,,From Amazon FBA,-10,0.0,10.0,Hamleys
2026-06-15,BOM7_VR,BE-0381-RD,BOM7,,From Amazon FBA,-5,0.0,5.0,UCB
2026-06-15,BOM7_VR,CNLY-CPJ-JE37B,BOM7,,From Amazon FBA,-3,0.0,3.0,Canoly
2026-03-15,DEX3_VR,DR-HAP006,DEX3,,From Amazon FBA,-2,0.0,2.0,Dreo
2026-03-15,SHTX_VR,LS-6658B-01,SHTX,,From Amazon FBA,-1,0.0,1.0,Dowinx
2025-05-15,DEX3_VR,CNLY-CPJ-JE37B,DEX3,,From Amazon FBA,-3,0.0,3.0,Canoly
2025-11-15,SDEG_VR,LS-6658-BLACK-LINKARM,SDEG,,From Amazon FBA,-1,0.0,1.0,Dowinx
2025-12-16,CCX1_VR,BEIN-9665,CCX1,,From Amazon FBA,-1,0.0,1.0,UCB
2025-12-16,DED4_VR,BEIN-9465,DED4,,From Amazon FBA,-3,0.0,3.0,UCB
2025-12-16,CCX1_VR,BEIN-9032,CCX1,,From Amazon FBA,-1,0.0,1.0,UCB
2025-12-16,DED4_VR,TWR-COOK-CERSUR-DOTA-30,DED4,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-16,PNQ3_VR,HAMLEYS-493174343,PNQ3,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-494230058,BLR8,,From Amazon FBA,-6,0.0,6.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-494230060,BLR8,,From Amazon FBA,-18,0.0,18.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-494491726,BLR8,,From Amazon FBA,-14,0.0,14.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-492407691,BLR8,,From Amazon FBA,-8,0.0,8.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-494230057,BLR8,,From Amazon FBA,-10,0.0,10.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-492409544,BLR8,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-16,BLR8_VR,HAMLEYS-494377124,BLR8,,From Amazon FBA,-1,0.0,1.0,Hamleys
2025-07-16,SDEG_VR,GT800A-BLACK,SDEG,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2026-07-16,LKO1_VR,A10912,LKO1,,From Amazon FBA,-2,0.0,2.0,Carote
2026-07-16,LKO1_VR,A10912,LKO1,,From Amazon FBA,-2,0.0,2.0,Carote
2026-07-16,BOM5_VR,A10912,BOM5,,From Amazon FBA,-2,0.0,2.0,Carote
2026-07-16,BOM5_VR,A10912,BOM5,,From Amazon FBA,-2,0.0,2.0,Carote
2026-07-16,BOM5_VR,A10912,BOM5,,From Amazon FBA,-2,0.0,2.0,Carote
2026-07-16,HYD8_VR,A06856,HYD8,,From Amazon FBA,-25,0.0,25.0,Carote
2026-07-16,HYD8_VR,A06856,HYD8,,From Amazon FBA,-25,0.0,25.0,Carote
2026-07-16,HYD8_VR,A06856,HYD8,,From Amazon FBA,-25,0.0,25.0,Carote
2026-07-16,DED4_VR,DR-HAP006,DED4,,From Amazon FBA,-1,0.0,1.0,Dreo
2026-07-16,DED4_VR,DR-HAP006,DED4,,From Amazon FBA,-2,0.0,2.0,Dreo
2026-07-16,DED4_VR,DR-HAP006,DED4,,From Amazon FBA,-2,0.0,2.0,Dreo
2026-07-16,DED4_VR,DR-HAP006,DED4,,From Amazon FBA,-2,0.0,2.0,Dreo
2026-07-16,DED4_VR,DR-HAP006,DED4,,From Amazon FBA,-2,0.0,2.0,Dreo
2026-07-16,DED4_VR,DR-HAP006,DED4,,From Amazon FBA,-2,0.0,2.0,Dreo
2025-05-16,DEX3_VR,CNLY-CPJ-JE37B,DEX3,,From Amazon FBA,-1,0.0,1.0,Canoly
2026-05-16,PAX1_VR,BEIN-9658-BLUSH,PAX1,,From Amazon FBA,-4,0.0,4.0,UCB
2026-05-16,PAX1_VR,BEIN-9658-BLUSH,PAX1,,From Amazon FBA,-40,0.0,40.0,UCB
2026-05-16,PAX1_VR,BEIN-9658-BLUSH,PAX1,,From Amazon FBA,-40,0.0,40.0,UCB
2026-05-16,HYD3_VR,BEIN-9658-BLUSH,HYD3,,From Amazon FBA,-11,0.0,11.0,UCB
2026-05-16,HYD3_VR,BEIN-9658-BLUSH,HYD3,,From Amazon FBA,-60,0.0,60.0,UCB
2026-05-16,DEL5_VR,BEIN-9658-BLUSH,DEL5,,From Amazon FBA,-19,0.0,19.0,UCB
2026-05-16,DEL5_VR,BEIN-9658-BLUSH,DEL5,,From Amazon FBA,-60,0.0,60.0,UCB
2026-05-16,CCX1_VR,BEIN-9658-BLUSH,CCX1,,From Amazon FBA,-15,0.0,15.0,UCB
2026-05-16,CCX1_VR,BEIN-9658-BLUSH,CCX1,,From Amazon FBA,-40,0.0,40.0,UCB
2026-05-16,BOM7_VR,BEIN-9658-BLUSH,BOM7,,From Amazon FBA,-31,0.0,31.0,UCB
2026-05-16,BOM5_VR,BEIN-9658-BLUSH,BOM5,,From Amazon FBA,-41,0.0,41.0,UCB
2026-05-16,CJB1_VR,HAMLEYS-492365370,CJB1,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-05-16,CJB1_VR,HAMLEYS-492407693,CJB1,,From Amazon FBA,-5,0.0,5.0,Hamleys
2026-05-16,SDEG_VR,N-M01059-6-78-72-ID,SDEG,,From Amazon FBA,-1,0.0,1.0,Novilla
2025-11-16,CJB1_VR,BEIN-9468,CJB1,,From Amazon FBA,-1,0.0,1.0,UCB
2025-11-16,DEL5_VR,BEIN-9021,DEL5,,From Amazon FBA,-1,0.0,1.0,UCB
2025-11-16,CJB1_VR,CNLY-CPJ-JE37B,CJB1,,From Amazon FBA,-1,0.0,1.0,Canoly
2025-11-16,CJB1_VR,CNLY-CPJ-JE37B,CJB1,,From Amazon FBA,-1,0.0,1.0,Canoly
2025-11-16,CJB1_VR,CNLY-CPJ-JE37B,CJB1,,From Amazon FBA,-3,0.0,3.0,Canoly
2025-10-16,SBOB_VR,GT800A-BLACK,SBOB,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2025-10-16,SBOB_VR,GT800A-BLACK,SBOB,,From Amazon FBA,-1,0.0,1.0,GTPlayer
2025-09-16,DEL5_VR,TWR-COOK-CERSUR-DOTA-30,DEL5,,From Amazon FBA,-1,0.0,1.0,Tower
2025-09-16,DEL5_VR,TWR-COOK-CERSUR-KADLID-26,DEL5,,From Amazon FBA,-1,0.0,1.0,Tower
2025-09-16,DEL4_VR,TWR-COOK-CERSUR-FRYPAN-24,DEL4,,From Amazon FBA,-1,0.0,1.0,Tower
2025-08-17,HYD8_VR,TWR-COOK-CERSUR-DOTA-28,HYD8,,From Amazon FBA,-1,0.0,1.0,Tower
2025-08-17,CJB1_VR,TWR-COOK-CERSUR-DOTA-28,CJB1,,From Amazon FBA,-1,0.0,1.0,Tower
2025-08-17,BLR8_VR,TWR-COOK-CERSUR-DOTA-28,BLR8,,From Amazon FBA,-1,0.0,1.0,Tower
2025-08-17,PNQ3_VR,TWR-COOK-CERSUR-DOTA-26,PNQ3,,From Amazon FBA,-1,0.0,1.0,Tower
2025-08-17,HYD8_VR,TWR-COOK-CERSUR-DOTA-26,HYD8,,From Amazon FBA,-1,0.0,1.0,Tower
2025-08-17,PNQ3_VR,TWR-COOK-CERSUR-DOTA-30,PNQ3,,From Amazon FBA,-1,0.0,1.0,Tower
2026-08-17,BOM7_VR,493771991,BOM7,,From Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,HYD8_VR,BEIN-9664,HYD8,,From Amazon FBA,-3,0.0,3.0,UCB
2025-12-17,HYD8_VR,BEIN-9664,HYD8,,From Amazon FBA,-1,0.0,1.0,UCB
2025-12-17,MAA4_VR,BEIN-9665,MAA4,,From Amazon FBA,-1,0.0,1.0,UCB
2025-12-17,HYD8_VR,BEIN-9665,HYD8,,From Amazon FBA,-4,0.0,4.0,UCB
2025-12-17,HYD8_VR,BEIN-9665,HYD8,,From Amazon FBA,-5,0.0,5.0,UCB
2025-12-17,HYD8_VR,BEIN-9663,HYD8,,From Amazon FBA,-1,0.0,1.0,UCB
2025-12-17,HYD8_VR,BEIN-9663,HYD8,,From Amazon FBA,-3,0.0,3.0,UCB
2025-12-17,MAA4_VR,HAMLEYS-492407686,MAA4,,From Amazon FBA,-1,0.0,1.0,Hamleys
2025-12-17,BLR8_VR,HAMLEYS-492909549,BLR8,,From Amazon FBA,-1,0.0,1.0,Hamleys
2025-12-17,BLR8_VR,HAMLEYS-492407689,BLR8,,From Amazon FBA,-3,0.0,3.0,Hamleys
2025-12-17,MAA4_VR,BEIN-9497,MAA4,,From Amazon FBA,-1,0.0,1.0,UCB
2025-12-17,HYD8_VR,TWR-COOK-CERSUR-FRYPAN-26,HYD8,,From Amazon FBA,-1,0.0,1.0,Tower
2025-12-17,HYD8_VR,TWR-COOK-CERSUR-KADLID-28,HYD8,,From Amazon FBA,-1,0.0,1.0,Tower
2026-02-17,DED4_VR,HAMLEYS-493663515,DED4,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-17,AMD2_VR,HAMLEYS-494377127,AMD2,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-17,AMD2_VR,HAMLEYS-494230058,AMD2,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-17,AMD2_VR,HAMLEYS-493176480,AMD2,,From Amazon FBA,-3,0.0,3.0,Hamleys
2026-02-17,AMD2_VR,HAMLEYS-494491726,AMD2,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-17,DED4_VR,HAMLEYS-492363394,DED4,,From Amazon FBA,-3,0.0,3.0,Hamleys
2026-02-17,DED4_VR,HAMLEYS-492409545,DED4,,From Amazon FBA,-1,0.0,1.0,Hamleys
2026-02-17,CCX1_VR,410403551001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410403542001,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410403313001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405099001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405099001,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405124002,CCX1,,From Amazon FBA,-3,0.0,3.0,Mothercare
2026-02-17,CCX1_VR,410405124002,CCX1,,From Amazon FBA,-4,0.0,4.0,Mothercare
2026-02-17,CCX1_VR,410405128004,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405131001,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405126002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405112001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405162004,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405125002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405128003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405154001,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405172004,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405191004,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405209002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405209002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405207001,CCX1,,From Amazon FBA,-6,0.0,6.0,Mothercare
2026-02-17,CCX1_VR,410405113001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405213001,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405127001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405189003,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405189003,CCX1,,From Amazon FBA,-3,0.0,3.0,Mothercare
2026-02-17,CCX1_VR,410405188001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405174003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405112003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405122003,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405161003,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405148001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405205003,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405205003,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405166003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405191001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405128001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405152001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405183002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405204002,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405144003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405146003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405201003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405201003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405219001,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405197001,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405168003,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405160003,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405166001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405122004,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405172002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405208001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405141004,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405144001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405156001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405156002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405099003,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405099002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405206003,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405164002,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405158001,CCX1,,From Amazon FBA,-7,0.0,7.0,Mothercare
2026-02-17,AMD2_VR,410405217002,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405190004,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405199004,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,AMD2_VR,410405220001,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405130004,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405205004,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405125001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405212001,AMD2,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405182001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405197002,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405138004,CCX1,,From Amazon FBA,-3,0.0,3.0,Mothercare
2026-02-17,CCX1_VR,410405206004,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405183001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405209004,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405218001,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
2026-02-17,CCX1_VR,410405218001,CCX1,,From Amazon FBA,-9,0.0,9.0,Mothercare
2026-02-17,CCX1_VR,410405307004,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405143001,CCX1,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,AMD2_VR,410405200004,AMD2,,From Amazon FBA,-1,0.0,1.0,Mothercare
2026-02-17,CCX1_VR,410405145001,CCX1,,From Amazon FBA,-2,0.0,2.0,Mothercare
