from_facility,gatepass_code,gatepass_item_status,to_party,item_skucode,to_facility,to_warehouse,reference,quantity,received_quantity,gatepass_created
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,259124701_ChinaBlue_OD_M,Reliance RTV,Reliance RTV,RTV,62,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,259124701_ChinaBlue_OD_S,Reliance RTV,Reliance RTV,RTV,31,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,259124701_ChinaBlue_OD_XL,Reliance RTV,Reliance RTV,RTV,61,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,259124701_ChinaBlue_OD_XXL,Reliance RTV,Reliance RTV,RTV,11,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787601_MedBluDen_OD_34-32,Reliance RTV,Reliance RTV,RTV,23,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_28-30,Reliance RTV,Reliance RTV,RTV,80,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_29-30,Reliance RTV,Reliance RTV,RTV,6,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_30-30,Reliance RTV,Reliance RTV,RTV,200,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_31-32,Reliance RTV,Reliance RTV,RTV,60,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_32-32,Reliance RTV,Reliance RTV,RTV,180,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_32-34,Reliance RTV,Reliance RTV,RTV,30,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_33-32,Reliance RTV,Reliance RTV,RTV,90,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_34-32,Reliance RTV,Reliance RTV,RTV,130,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_34-34,Reliance RTV,Reliance RTV,RTV,24,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_36-34,Reliance RTV,Reliance RTV,RTV,30,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900787701_DrkBluDen_OD_38-34,Reliance RTV,Reliance RTV,RTV,15,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900791401_MediumBlue_OD_30-30,Reliance RTV,Reliance RTV,RTV,1,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900791401_MediumBlue_OD_32-32,Reliance RTV,Reliance RTV,RTV,2,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900791401_MediumBlue_OD_33-32,Reliance RTV,Reliance RTV,RTV,4,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900791401_MediumBlue_OD_34-32,Reliance RTV,Reliance RTV,RTV,10,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900815501_CloudDancer_OD_L,Reliance RTV,Reliance RTV,RTV,109,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900815501_CloudDancer_OD_M,Reliance RTV,Reliance RTV,RTV,116,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900815501_CloudDancer_OD_S,Reliance RTV,Reliance RTV,RTV,4,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900815501_CloudDancer_OD_XL,Reliance RTV,Reliance RTV,RTV,66,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900818002_BronzeBrown_OD_L,Reliance RTV,Reliance RTV,RTV,64,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900818002_BronzeBrown_OD_M,Reliance RTV,Reliance RTV,RTV,72,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900818002_BronzeBrown_OD_S,Reliance RTV,Reliance RTV,RTV,47,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900818002_BronzeBrown_OD_XL,Reliance RTV,Reliance RTV,RTV,36,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900818002_BronzeBrown_OD_XXL,Reliance RTV,Reliance RTV,RTV,19,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900825801_OpenAir_OD_L,Reliance RTV,Reliance RTV,RTV,215,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900825801_OpenAir_OD_M,Reliance RTV,Reliance RTV,RTV,9,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900825801_OpenAir_OD_XL,Reliance RTV,Reliance RTV,RTV,132,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,900825801_OpenAir_OD_XXL,Reliance RTV,Reliance RTV,RTV,85,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901331703_GrayFlannel_OD_One,Reliance RTV,Reliance RTV,RTV,101,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901332003_FieldsofRye_OD_One,Reliance RTV,Reliance RTV,RTV,3,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901448601_GoldenBrown_OD_L,Reliance RTV,Reliance RTV,RTV,31,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901448601_GoldenBrown_OD_M,Reliance RTV,Reliance RTV,RTV,24,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901448601_GoldenBrown_OD_S,Reliance RTV,Reliance RTV,RTV,17,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901448601_GoldenBrown_OD_XL,Reliance RTV,Reliance RTV,RTV,68,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901448601_GoldenBrown_OD_XXL,Reliance RTV,Reliance RTV,RTV,48,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828102_CedarWood_OD_L,Reliance RTV,Reliance RTV,RTV,58,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828102_CedarWood_OD_M,Reliance RTV,Reliance RTV,RTV,59,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828102_CedarWood_OD_S,Reliance RTV,Reliance RTV,RTV,30,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828102_CedarWood_OD_XL,Reliance RTV,Reliance RTV,RTV,38,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828102_CedarWood_OD_XXL,Reliance RTV,Reliance RTV,RTV,30,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828104_BrightWhite_OD_L,Reliance RTV,Reliance RTV,RTV,44,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828104_BrightWhite_OD_M,Reliance RTV,Reliance RTV,RTV,44,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828104_BrightWhite_OD_S,Reliance RTV,Reliance RTV,RTV,43,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828104_BrightWhite_OD_XL,Reliance RTV,Reliance RTV,RTV,55,0,2026-07-14
OPP_EKT_KA,OGEKA2627/0002,CLOSED,BEST_UNITED_INDIA_COMFORTS_PVT_LTD_RTV,901828104_BrightWhite_OD_XXL,Reliance RTV,Reliance RTV,RTV,22,0,2026-07-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-1222FIT,Sanpka,Flipkart FBF,FBF 204214456,24,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-1702FIT,Sanpka,Flipkart FBF,FBF 204214456,24,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-3724SB,Sanpka,Flipkart FBF,FBF 204214456,300,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-3745SET,Sanpka,Flipkart FBF,FBF 204214456,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-3758DB,Sanpka,Flipkart FBF,FBF 204214456,69,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-3811SB,Sanpka,Flipkart FBF,FBF 204214456,90,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-3815DB,Sanpka,Flipkart FBF,FBF 204214456,138,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4540SB,Sanpka,Flipkart FBF,FBF 204214456,120,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4540SET,Sanpka,Flipkart FBF,FBF 204214456,90,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4601MAT,Sanpka,Flipkart FBF,FBF 204214456,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4602MAT,Sanpka,Flipkart FBF,FBF 204214456,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4603MAT,Sanpka,Flipkart FBF,FBF 204214456,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4605MAT,Sanpka,Flipkart FBF,FBF 204214456,36,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4621MAT,Sanpka,Flipkart FBF,FBF 204214456,120,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4633MAT,Sanpka,Flipkart FBF,FBF 204214456,15,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4816DB,Sanpka,Flipkart FBF,FBF 204214456,115,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4818DB,Sanpka,Flipkart FBF,FBF 204214456,92,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4819DB,Sanpka,Flipkart FBF,FBF 204214456,115,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4871DB,Sanpka,Flipkart FBF,FBF 204214456,368,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0001,CLOSED,(SANKPA_01)OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED,BSB-4872DB,Sanpka,Flipkart FBF,FBF 204214456,115,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1151DB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1152DB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1154DB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1501COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1502COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,24,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1502COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,36,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1503COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,36,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-1503COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3724SB,Bhiwandi,Flipkart FBF,FBF 204214457,30,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3745COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,64,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3745DB,Bhiwandi,Flipkart FBF,FBF 204214457,23,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3753COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3755COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,44,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3756COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3758COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,16,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3801COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,44,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3801COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3807COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3809COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3811COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,44,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3814COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,56,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3814DB,Bhiwandi,Flipkart FBF,FBF 204214457,23,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-3815COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,16,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4540COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,16,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4540COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4540SET,Bhiwandi,Flipkart FBF,FBF 204214457,9,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4541COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,180,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4541COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4544COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4545COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4819DB,Bhiwandi,Flipkart FBF,FBF 204214457,23,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-4871DB,Bhiwandi,Flipkart FBF,FBF 204214457,23,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-501DB,Bhiwandi,Flipkart FBF,FBF 204214457,72,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-504DB,Bhiwandi,Flipkart FBF,FBF 204214457,54,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-506DB,Bhiwandi,Flipkart FBF,FBF 204214457,36,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-521SB,Bhiwandi,Flipkart FBF,FBF 204214457,24,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-524SB,Bhiwandi,Flipkart FBF,FBF 204214457,56,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-525SB,Bhiwandi,Flipkart FBF,FBF 204214457,48,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-711COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-712COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,12,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-713COMDB,Bhiwandi,Flipkart FBF,FBF 204214457,20,0,2026-04-14
Opp_BSB_HR_1P,GPI/BSBHR1P/2627/0002,CLOSED,Bhiwandi_BTS_Flipkart_HR(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-713COMSB,Bhiwandi,Flipkart FBF,FBF 204214457,18,0,2026-04-14
