grn_date,sku,facility,po_code,quantity_received,values_of_goods_received_without_taxes,cost_pu
2026-06-11,BSB-B0GN9B8F7Y,Opp_BSB_HR_1P,CR-230,210,51870.0,247.0
2026-06-11,BSB-B0GN9HF5W6,Opp_BSB_HR_1P,CR-231,150,37050.0,247.0
2026-06-11,BSB-B0GN9TD3VC,Opp_BSB_HR_1P,CR-230,30,7410.0,247.0
2026-06-11,BSB-B0GN9ZTR29,Opp_BSB_HR_1P,CR-231,238,58795.52,247.04
2026-06-11,BSB-B0GNRHD6LR,Opp_BSB_HR_1P,CR-230,38,5743.32,151.14
2026-06-11,BSB-B0GQ9W6H52,Opp_BSB_HR_1P,CR-230,132,55438.68,419.99
2026-06-11,BSB-B0GSW15BB6,Opp_BSB_HR_1P,CR-230,24,12363.6,515.15
2026-06-11,BSB-B0GY173G19,Opp_BSB_HR_1P,CR-230,20,10303.0,515.15
2026-06-11,BSB-B0GY178NGJ,Opp_BSB_HR_1P,CR-230,20,10303.0,515.15
2026-06-11,BSB-B0GY55BFFC,Opp_BSB_HR_1P,CR-230,17,6595.32,387.96
2026-06-11,BSB-B0GY56FT87,Opp_BSB_HR_1P,CR-230,24,9311.04,387.96000000000004
2026-06-11,BSB-B0GYPB6VP7,Opp_BSB_HR_1P,CR-230,20,10303.0,515.15
2026-06-11,BSB-B0GYPD33BR,Opp_BSB_HR_1P,CR-230,24,9311.04,387.96000000000004
2026-06-11,BSB-B0GYSGBW1N,Opp_BSB_HR_1P,CR-230,50,25757.5,515.15
2026-06-11,BSB-B0GYSJB7HR,Opp_BSB_HR_1P,CR-230,50,25757.5,515.15
2026-06-11,BSB-B0GYSJKJY2,Opp_BSB_HR_1P,CR-230,20,10303.0,515.15
2026-06-11,BSB-B0GYSKFW77,Opp_BSB_HR_1P,CR-230,50,25757.5,515.15
2026-06-11,BSB-B0GYSP5ZMY,Opp_BSB_HR_1P,CR-230,50,25757.5,515.15
2026-06-11,BSB-B0GYXRTDCL,Opp_BSB_HR_1P,CR-231,30,4534.2,151.14
2026-06-11,BSB-B0GZ36MLVF,Opp_BSB_HR_1P,CR-231,369,55770.66,151.14000000000001
2026-06-11,TAGZ-494483942,OPP_RISINGSCS_MUM_FMCG,291C1100011410,4416,70700.16,16.01
2026-06-12,BL-EVA003QCGR-PX,Opp_RSG_MH,INCI-046/26,312,883006.8,2830.15
2026-06-12,BSB-B07FJZ9WSN,Opp_BSB_HR_1P,CR-235,29,3451.0,119.0
2026-06-12,BSB-B08T74NL2N,Opp_BSB_HR_1P,CR-234,98,21045.5,214.75
2026-06-12,BSB-B08T7LQR4F,Opp_BSB_HR_1P,CR-235,162,24484.68,151.14000000000001
2026-06-12,BSB-B08TQVS282,Opp_BSB_HR_1P,CR-234,12,5193.6,432.8
2026-06-12,BSB-B08YJT6FMN,Opp_BSB_HR_1P,CR-235,26,3094.0,119.0
2026-06-12,BSB-B08YJZ8YKK,Opp_BSB_HR_1P,CR-234,95,11300.25,118.95
2026-06-12,BSB-B095PL5D7Q,Opp_BSB_HR_1P,CR-235,155,23426.7,151.14000000000001
2026-06-12,BSB-B09FGNBH6Z,Opp_BSB_HR_1P,CR-235,52,6188.0,119.0
2026-06-12,BSB-B09SWQS2S4,Opp_BSB_HR_1P,CR-235,160,36480.0,228.0
2026-06-12,BSB-B09SXY3Z6W,Opp_BSB_HR_1P,CR-235,207,24633.0,119.0
2026-06-12,BSB-B09VNNVXJW,Opp_BSB_HR_1P,CR-234,15,2264.7,150.98
2026-06-12,BSB-B09XX7BCR2,Opp_BSB_HR_1P,CR-234,10,5599.8,559.98
2026-06-12,BSB-B09ZQM9BH4,Opp_BSB_HR_1P,CR-235,28,7952.0,284.0
2026-06-12,BSB-B0B1DYVDTN,Opp_BSB_HR_1P,CR-235,106,12614.0,119.0
2026-06-12,BSB-B0B1DZZVYP,Opp_BSB_HR_1P,CR-235,481,57239.0,119.0
2026-06-12,BSB-B0B5L9XYD9,Opp_BSB_HR_1P,CR-234,19,7562.57,398.03
2026-06-12,BSB-B0B7B84Y4F,Opp_BSB_HR_1P,CR-234,19,7670.11,403.69
2026-06-12,BSB-B0B7C1LJW3,Opp_BSB_HR_1P,CR-234,44,13747.36,312.44
2026-06-12,BSB-B0B8SB5Q77,Opp_BSB_HR_1P,CR-235,15,6285.0,419.0
2026-06-12,BSB-B0B8VQP4MC,Opp_BSB_HR_1P,CR-234,45,14059.8,312.44
2026-06-12,BSB-B0B8VS4Z11,Opp_BSB_HR_1P,CR-234,230,71861.2,312.44
2026-06-12,BSB-B0BB1RKM55,Opp_BSB_HR_1P,CR-235,420,236905.2,564.0600000000001
2026-06-12,BSB-B0BN8949QC,Opp_BSB_HR_1P,CR-235,573,49278.0,86.0
2026-06-12,BSB-B0BNJ5TR4T,Opp_BSB_HR_1P,CR-235,73,27959.0,383.0
2026-06-12,BSB-B0BPHV3J3Q,Opp_BSB_HR_1P,CR-234,166,14277.66,86.01
2026-06-12,BSB-B0BXD2BX3J,Opp_BSB_HR_1P,CR-234,10,2781.6,278.15999999999997
2026-06-12,BSB-B0BZ87F4MM,Opp_BSB_HR_1P,CR-235,79,6794.0,86.0
2026-06-12,BSB-B0BZ8836GR,Opp_BSB_HR_1P,CR-235,63,5418.0,86.0
2026-06-12,BSB-B0BZZV6C3F,Opp_BSB_HR_1P,CR-235,11,4609.0,419.0
2026-06-12,BSB-B0C16XGXK1,Opp_BSB_HR_1P,CR-234,43,18020.01,419.06999999999994
2026-06-12,BSB-B0C16YNXHR,Opp_BSB_HR_1P,CR-234,10,3650.9,365.09000000000003
2026-06-12,BSB-B0C16ZBZ1N,Opp_BSB_HR_1P,CR-234,24,8762.16,365.09
2026-06-12,BSB-B0C36XP6TT,Opp_BSB_HR_1P,CR-235,23,3476.22,151.14
2026-06-12,BSB-B0C3ZVC3NX,Opp_BSB_HR_1P,CR-234,75,23433.0,312.44
2026-06-12,BSB-B0C3ZVR91F,Opp_BSB_HR_1P,CR-234,145,45303.8,312.44
2026-06-12,BSB-B0C3ZW2TNW,Opp_BSB_HR_1P,CR-234,161,64994.09,403.69
2026-06-12,BSB-B0C55DZ6GW,Opp_BSB_HR_1P,CR-234,61,35331.2,579.1999999999999
2026-06-12,BSB-B0C96K9NS6,Opp_BSB_HR_1P,CR-234,14,8108.8,579.2
2026-06-12,BSB-B0CB4CCL66,Opp_BSB_HR_1P,CR-234,168,14616.0,87.0
2026-06-12,BSB-B0CBBHXQ6G,Opp_BSB_HR_1P,CR-235,13,1964.82,151.14
2026-06-12,BSB-B0CBLYL5QJ,Opp_BSB_HR_1P,CR-234,20,3022.8,151.14000000000001
2026-06-12,BSB-B0CBLYL5QJ,Opp_BSB_HR_1P,CR-235,49,7405.86,151.14
2026-06-12,BSB-B0CBM3HSK3,Opp_BSB_HR_1P,CR-234,17,2566.66,150.98
2026-06-12,BSB-B0CBM7XTPQ,Opp_BSB_HR_1P,CR-235,15,2267.1,151.14
2026-06-12,BSB-B0CGDTR8C7,Opp_BSB_HR_1P,CR-234,13,6042.66,464.82
2026-06-12,BSB-B0CGDXMBB7,Opp_BSB_HR_1P,CR-234,14,6507.48,464.82
2026-06-12,BSB-B0CGPV7NJJ,Opp_BSB_HR_1P,CR-235,302,45300.0,150.0
2026-06-12,BSB-B0CGPVHKNQ,Opp_BSB_HR_1P,CR-234,77,9226.14,119.82
2026-06-12,BSB-B0CGPVMKV8,Opp_BSB_HR_1P,CR-234,238,35700.0,150.0
2026-06-12,BSB-B0CGPVZVYQ,Opp_BSB_HR_1P,CR-234,24,3601.44,150.06
2026-06-12,BSB-B0CR92M5RX,Opp_BSB_HR_1P,CR-234,10,9580.1,958.01
2026-06-12,BSB-B0CTFFB9T9,Opp_BSB_HR_1P,CR-235,31,12989.0,419.0
2026-06-12,BSB-B0CTTB26KL,Opp_BSB_HR_1P,CR-234,16,6924.8,432.8
2026-06-12,BSB-B0CTTDRJBN,Opp_BSB_HR_1P,CR-234,14,6059.2,432.8
2026-06-12,BSB-B0CTTDTHJ1,Opp_BSB_HR_1P,CR-234,17,7357.6,432.8
2026-06-12,BSB-B0CTTXPBPG,Opp_BSB_HR_1P,CR-234,16,8959.68,559.98
2026-06-12,BSB-B0CYPLRVNM,Opp_BSB_HR_1P,CR-235,233,34950.0,150.0
2026-06-12,BSB-B0CYPNQ64W,Opp_BSB_HR_1P,CR-235,408,61200.0,150.0
2026-06-12,BSB-B0D31MM187,Opp_BSB_HR_1P,CR-234,10,5599.8,559.98
2026-06-12,BSB-B0D31MSKLD,Opp_BSB_HR_1P,CR-234,15,8399.7,559.98
2026-06-12,BSB-B0D31TTGX2,Opp_BSB_HR_1P,CR-234,12,5193.6,432.8
2026-06-12,BSB-B0D5VFSVG8,Opp_BSB_HR_1P,CR-235,157,13502.0,86.0
2026-06-12,BSB-B0DFTJCNNW,Opp_BSB_HR_1P,CR-234,38,17106.84,450.18
2026-06-12,BSB-B0DG32R4D5,Opp_BSB_HR_1P,CR-235,27,6048.0,224.0
2026-06-12,BSB-B0DG33YHCS,Opp_BSB_HR_1P,CR-234,20,4428.6,221.43
2026-06-12,BSB-B0DGKMXT18,Opp_BSB_HR_1P,CR-235,132,59423.76,450.18
2026-06-12,BSB-B0DGKV9R5P,Opp_BSB_HR_1P,CR-234,9,1992.87,221.42999999999998
2026-06-12,BSB-B0DNB6X61N,Opp_BSB_HR_1P,CR-234,10,4328.0,432.8
2026-06-12,BSB-B0DVGJGC42,Opp_BSB_HR_1P,CR-234,10,1189.5,118.95
2026-06-12,BSB-B0DXLT4VCB,Opp_BSB_HR_1P,CR-234,93,21204.0,228.0
2026-06-12,BSB-B0DXVL43YJ,Opp_BSB_HR_1P,CR-234,10,4190.7,419.07
2026-06-12,BSB-B0DZN2NM1V,Opp_BSB_HR_1P,CR-234,10,4328.0,432.8
2026-06-12,BSB-B0F5H55PPK,Opp_BSB_HR_1P,CR-234,10,10129.1,1012.9100000000001
2026-06-12,BSB-B0F637N6P2,Opp_BSB_HR_1P,CR-234,12,6180.0,515.0
2026-06-12,BSB-B0F676YWND,Opp_BSB_HR_1P,CR-234,10,3101.9,310.19
2026-06-12,BSB-B0F99BFZX9,Opp_BSB_HR_1P,CR-235,160,24182.4,151.14000000000001
2026-06-12,BSB-B0FB9DV34T,Opp_BSB_HR_1P,CR-234,136,42185.84,310.19
2026-06-12,BSB-B0FD9T3SB2,Opp_BSB_HR_1P,CR-234,182,27482.0,151.0
2026-06-12,BSB-B0FD9TLBLZ,Opp_BSB_HR_1P,CR-234,39,5930.73,152.07
2026-06-12,BSB-B0FD9VHW89,Opp_BSB_HR_1P,CR-234,29,4378.71,150.99
2026-06-12,BSB-B0FFGPTSXQ,Opp_BSB_HR_1P,CR-235,13,7540.0,580.0
2026-06-12,BSB-B0FFGRYPFR,Opp_BSB_HR_1P,CR-234,11,6371.2,579.1999999999999
2026-06-12,BSB-B0FFGWB3G8,Opp_BSB_HR_1P,CR-235,462,69300.0,150.0
2026-06-12,BSB-B0FFGYJYJJ,Opp_BSB_HR_1P,CR-235,200,30000.0,150.0
2026-06-12,BSB-B0FK4KFN4X,Opp_BSB_HR_1P,CR-234,11,4951.98,450.17999999999995
2026-06-12,BSB-B0FK4LWV5H,Opp_BSB_HR_1P,CR-234,96,36984.0,385.25
2026-06-12,BSB-B0FK4N763N,Opp_BSB_HR_1P,CR-235,18,6894.0,383.0
2026-06-12,BSB-B0FK4NRQQN,Opp_BSB_HR_1P,CR-235,166,63578.0,383.0
2026-06-12,BSB-B0FNJV9KZS,Opp_BSB_HR_1P,CR-234,144,84011.04,583.41
2026-06-12,BSB-B0FNJV9KZS,Opp_BSB_HR_1P,CR-235,45,26100.0,580.0
2026-06-12,BSB-B0FNK58YNP,Opp_BSB_HR_1P,CR-234,34,19835.94,583.41
2026-06-12,BSB-B0FP4HJR74,Opp_BSB_HR_1P,CR-235,13,5356.0,412.0
2026-06-12,BSB-B0GDGNC7BV,Opp_BSB_HR_1P,CR-234,18,10425.6,579.2
2026-06-12,BSB-B0GF2YZ6MT,Opp_BSB_HR_1P,CR-234,90,52506.9,583.41
2026-06-12,BSB-B0GM76MKF2,Opp_BSB_HR_1P,CR-235,79,23147.0,293.0
2026-06-12,BSB-B0GM7CP8B4,Opp_BSB_HR_1P,CR-235,40,11720.0,293.0
2026-06-12,BSB-B0GMWYC7TR,Opp_BSB_HR_1P,CR-235,39,12129.0,311.0
2026-06-12,BSB-B0GMX2S1L1,Opp_BSB_HR_1P,CR-235,16,6704.0,419.0
2026-06-12,BSB-B0GMX3TPRH,Opp_BSB_HR_1P,CR-234,118,36976.48,313.36
2026-06-12,BSB-B0GMX5GYN8,Opp_BSB_HR_1P,CR-234,16,6705.12,419.07
2026-06-12,BSB-B0GN3N94MS,Opp_BSB_HR_1P,CR-234,12,3722.28,310.19
2026-06-12,BSB-B0GN7X5GJL,Opp_BSB_HR_1P,CR-235,75,43500.0,580.0
2026-06-12,BSB-B0GN7Y5VPP,Opp_BSB_HR_1P,CR-235,241,74951.0,311.0
2026-06-12,BSB-B0GN873QZZ,Opp_BSB_HR_1P,CR-234,20,6220.0,311.0
2026-06-12,BSB-B0GN8CM193,Opp_BSB_HR_1P,CR-234,10,2488.5,248.85
2026-06-12,BSB-B0GN8T631V,Opp_BSB_HR_1P,CR-234,82,25695.52,313.36
2026-06-12,BSB-B0GN8YJHC9,Opp_BSB_HR_1P,CR-234,11,3446.96,313.36
2026-06-12,BSB-B0GN9HF5W6,Opp_BSB_HR_1P,CR-234,63,15561.0,247.0
2026-06-12,BSB-B0GN9ZTR29,Opp_BSB_HR_1P,CR-234,30,7410.0,247.0
2026-06-12,BSB-B0GNH3DMD5,Opp_BSB_HR_1P,CR-234,12,12154.92,1012.91
2026-06-12,BSB-B0GNH9TDKN,Opp_BSB_HR_1P,CR-234,12,15218.28,1268.19
2026-06-12,BSB-B0GNHL84TB,Opp_BSB_HR_1P,CR-234,12,12154.92,1012.91
2026-06-12,BSB-B0GNQCGH7W,Opp_BSB_HR_1P,CR-234,49,7405.86,151.14
2026-06-12,BSB-B0GNQT6XCH,Opp_BSB_HR_1P,CR-235,7,1057.98,151.14000000000001
2026-06-12,BSB-B0GNR6L5L3,Opp_BSB_HR_1P,CR-234,20,3020.0,151.0
2026-06-12,BSB-B0GSJ3R2WJ,Opp_BSB_HR_1P,CR-234,19,11004.8,579.1999999999999
2026-06-12,BSB-B0GSJCZVJT,Opp_BSB_HR_1P,CR-234,19,11004.8,579.1999999999999
2026-06-12,BSB-B0GSJDHKSY,Opp_BSB_HR_1P,CR-234,30,21822.9,727.4300000000001
2026-06-12,BSB-B0GSJF5V2D,Opp_BSB_HR_1P,CR-234,19,13821.17,727.43
2026-06-12,BSB-B0GSJHZX1F,Opp_BSB_HR_1P,CR-234,19,13821.17,727.43
2026-06-12,BSB-B0GSJLCVK8,Opp_BSB_HR_1P,CR-234,25,14480.0,579.2
2026-06-12,BSB-B0GSJP3KJP,Opp_BSB_HR_1P,CR-234,12,3722.28,310.19
2026-06-12,BSB-B0GSJPJ8L1,Opp_BSB_HR_1P,CR-234,12,6181.8,515.15
2026-06-12,BSB-B0GSJQ24NG,Opp_BSB_HR_1P,CR-234,12,6181.8,515.15
2026-06-12,BSB-B0GSJQVKVH,Opp_BSB_HR_1P,CR-234,30,17376.0,579.2
2026-06-12,BSB-B0GSJR61Y9,Opp_BSB_HR_1P,CR-234,11,3412.09,310.19
2026-06-12,BSB-B0GSJS89HJ,Opp_BSB_HR_1P,CR-234,12,3722.28,310.19
2026-06-12,BSB-B0GSJWTNVF,Opp_BSB_HR_1P,CR-234,12,6181.8,515.15
2026-06-12,BSB-B0GSKP3RMB,Opp_BSB_HR_1P,CR-234,12,5391.24,449.27
2026-06-12,BSB-B0GSZV28HY,Opp_BSB_HR_1P,CR-234,12,7719.0,643.25
2026-06-12,BSB-B0GSZVWGSB,Opp_BSB_HR_1P,CR-234,12,7719.0,643.25
2026-06-12,BSB-B0GT14G57P,Opp_BSB_HR_1P,CR-234,10,11858.4,1185.84
2026-06-12,BSB-B0GT14R45C,Opp_BSB_HR_1P,CR-234,8,9486.72,1185.84
2026-06-12,BSB-B0GT14WJLS,Opp_BSB_HR_1P,CR-234,12,7719.0,643.25
2026-06-12,BSB-B0GT15NW5L,Opp_BSB_HR_1P,CR-234,12,7719.0,643.25
2026-06-12,BSB-B0GT17FG9Y,Opp_BSB_HR_1P,CR-234,11,9461.1,860.1
2026-06-12,BSB-B0GT19YWX7,Opp_BSB_HR_1P,CR-234,11,9461.1,860.1
2026-06-12,BSB-B0GT1B2MC3,Opp_BSB_HR_1P,CR-234,8,9486.72,1185.84
2026-06-12,BSB-B0GT1CP6FY,Opp_BSB_HR_1P,CR-234,12,10321.2,860.1
2026-06-12,BSB-B0GTR8RJ1F,Opp_BSB_HR_1P,CR-234,30,9278.1,309.27000000000004
2026-06-12,BSB-B0GTZM9VLB,Opp_BSB_HR_1P,CR-234,18,15481.8,860.0999999999999
2026-06-12,BSB-B0GTZNJVV2,Opp_BSB_HR_1P,CR-234,24,20642.4,860.1
2026-06-12,BSB-B0GV15F6CP,Opp_BSB_HR_1P,CR-234,21,18062.1,860.0999999999999
2026-06-12,BSB-B0GVN87J2S,Opp_BSB_HR_1P,CR-234,30,25803.0,860.1
2026-06-12,BSB-B0GVNB2C7H,Opp_BSB_HR_1P,CR-234,30,25803.0,860.1
2026-06-12,BSB-B0GYSHC1QG,Opp_BSB_HR_1P,CR-234,50,25757.5,515.15
2026-06-12,BSB-B0GYSN29PW,Opp_BSB_HR_1P,CR-234,50,25757.5,515.15
2026-06-12,BSB-B0GZ36154B,Opp_BSB_HR_1P,CR-234,145,21915.3,151.14
2026-06-12,BSB-B0GZ36MLVF,Opp_BSB_HR_1P,CR-234,31,4685.34,151.14000000000001
2026-06-12,TAGZ-494408903,OPP_RISINGSCS_MUM_FMCG,291C1100011411,192,6216.96,32.38
2026-06-12,TAGZ-494408906,OPP_RISINGSCS_MUM_FMCG,291C1100011408,936,30307.68,32.38
2026-06-12,TAGZ-494408906,OPP_RISINGSCS_MUM_FMCG,291C1100011410,1344,43518.72,32.38
2026-06-12,TAGZ-494408909,OPP_RISINGSCS_MUM_FMCG,291C1100011408,8928,142937.28,16.01
2026-06-12,TAGZ-494483941,OPP_RISINGSCS_MUM_FMCG,291C1100011409,7200,115272.0,16.01
2026-06-12,TAGZ-494483942,OPP_RISINGSCS_MUM_FMCG,291C1100011410,2304,36887.04,16.01
2026-06-13,HAMLEYS-494757139,Opp_RSG_MH,A61B1100001478,966,561487.5,581.25
2026-06-13,HAMLEYS-494757150,Opp_RSG_MH,A61B1100001478,1274,740512.5,581.25
2026-06-14,HB-195166190754,Opp_WIQ_MH_1,260000273,184,125635.2,682.8
2026-06-14,HB-195166190846,Opp_WIQ_MH_1,260000273,174,138521.4,796.1
2026-06-14,HB-195166276748,Opp_WIQ_MH_1,260000273,28,11916.8,425.59999999999997
2026-06-14,HB-5010996274311,Opp_WIQ_MH_1,260000273,80,22536.0,281.7
2026-06-14,HB-5010996274335,Opp_WIQ_MH_1,260000273,80,22536.0,281.7
2026-06-14,HB-630509805150,Opp_WIQ_MH_1,260000273,186,105359.7,566.4499999999999
2026-06-14,HB-8906133255695,Opp_WIQ_MH_1,260000273,396,44862.84,113.28999999999999
2026-06-15,BSB-B08JKQN5P3,Opp_BSB_HR_1P,CR-238,101,15265.14,151.14
2026-06-15,BSB-B08JKQN5P3,Opp_BSB_HR_1P,CR-241,153,23124.42,151.14
2026-06-15,BSB-B08JKTRC5W,Opp_BSB_HR_1P,CR-238,397,59939.06,150.98
2026-06-15,BSB-B08L7BVNWY,Opp_BSB_HR_1P,CR-241,10,9590.0,959.0
2026-06-15,BSB-B08PSPTN2L,Opp_BSB_HR_1P,CR-241,32,8480.0,265.0
2026-06-15,BSB-B08T74NL2N,Opp_BSB_HR_1P,CR-244.,289,62062.75,214.75
2026-06-15,BSB-B08YJT6FMN,Opp_BSB_HR_1P,CR-238,21,2499.0,119.0
2026-06-15,BSB-B091HG83QS,Opp_BSB_HR_1P,CR-241,43,22623.59,526.13
2026-06-15,BSB-B095MV8TFN,Opp_BSB_HR_1P,CR-238,63,9511.74,150.98
2026-06-15,BSB-B097DTCNSX,Opp_BSB_HR_1P,CR-241,35,33530.35,958.01
2026-06-15,BSB-B098M7FJDW,Opp_BSB_HR_1P,CR-241,130,15470.0,119.0
2026-06-15,BSB-B09BJ8WP58,Opp_BSB_HR_1P,CR-238,176,45418.56,258.06
2026-06-15,BSB-B09FGNBH6Z,Opp_BSB_HR_1P,CR-238,10,1189.5,118.95
2026-06-15,BSB-B09FGNBH6Z,Opp_BSB_HR_1P,CR-244.,12,1428.0,119.0
2026-06-15,BSB-B09SWPZ778,Opp_BSB_HR_1P,CR-241,12,3504.0,292.0
2026-06-15,BSB-B09SWQS2S4,Opp_BSB_HR_1P,CR-244.,120,27360.0,228.0
2026-06-15,BSB-B09SXY3Z6W,Opp_BSB_HR_1P,CR-238,177,21063.0,119.0
2026-06-15,BSB-B09XN5RJRZ,Opp_BSB_HR_1P,CR-241,16,2462.24,153.89
2026-06-15,BSB-B0B1DYVDTN,Opp_BSB_HR_1P,CR-238,13,1547.0,119.0
2026-06-15,BSB-B0B1DZZVYP,Opp_BSB_HR_1P,CR-238,14,1665.3,118.95
2026-06-15,BSB-B0B1PVLSL1,Opp_BSB_HR_1P,CR-241,79,11940.06,151.14
2026-06-15,BSB-B0B5L9XYD9,Opp_BSB_HR_1P,CR-241,15,5970.0,398.0
2026-06-15,BSB-B0B8S8T13F,Opp_BSB_HR_1P,CR-241,29,12151.0,419.0
2026-06-15,BSB-B0B8SB5Q77,Opp_BSB_HR_1P,CR-241,19,7961.0,419.0
2026-06-15,BSB-B0B8SNGXRP,Opp_BSB_HR_1P,CR-241,80,18240.0,228.0
2026-06-15,BSB-B0B8VS4Z11,Opp_BSB_HR_1P,CR-244.,27,8435.88,312.44
2026-06-15,BSB-B0B93994R7,Opp_BSB_HR_1P,CR-238,157,63379.33,403.69
2026-06-15,BSB-B0BBRH2QGN,Opp_BSB_HR_1P,CR-241,25,9127.25,365.09
2026-06-15,BSB-B0BN5MFHB3,Opp_BSB_HR_1P,CR-241,8,2272.0,284.0
2026-06-15,BSB-B0BN5NKMR7,Opp_BSB_HR_1P,CR-244.,11,3120.15,283.65000000000003
2026-06-15,BSB-B0BN8812KJ,Opp_BSB_HR_1P,CR-241,300,25800.0,86.0
2026-06-15,BSB-B0BN885SG1,Opp_BSB_HR_1P,CR-241,14,1204.0,86.0
2026-06-15,BSB-B0BN8949QC,Opp_BSB_HR_1P,CR-241,191,16426.0,86.0
2026-06-15,BSB-B0BN89NM2M,Opp_BSB_HR_1P,CR-241,10,860.0,86.0
2026-06-15,BSB-B0BPHV3J3Q,Opp_BSB_HR_1P,CR-241,100,8601.0,86.01
2026-06-15,BSB-B0BQDR6TD9,Opp_BSB_HR_1P,CR-241,17,2550.0,150.0
2026-06-15,BSB-B0BQDSZS8V,Opp_BSB_HR_1P,CR-244.,33,3927.0,119.0
2026-06-15,BSB-B0BQDZ2S1N,Opp_BSB_HR_1P,CR-238,104,15600.0,150.0
2026-06-15,BSB-B0BQW95TM1,Opp_BSB_HR_1P,CR-241,23,22034.23,958.01
2026-06-15,BSB-B0BSS3GFFT,Opp_BSB_HR_1P,CR-241,12,2628.0,219.0
2026-06-15,BSB-B0BSV93L6S,Opp_BSB_HR_1P,CR-241,26,5694.0,219.0
2026-06-15,BSB-B0BTM1LQKR,Opp_BSB_HR_1P,CR-241,20,2520.0,126.0
2026-06-15,BSB-B0BV6RP449,Opp_BSB_HR_1P,CR-244.,15,4285.65,285.71
2026-06-15,BSB-B0BWF99DWZ,Opp_BSB_HR_1P,CR-241,28,4231.92,151.14000000000001
2026-06-15,BSB-B0BWYGBWH7,Opp_BSB_HR_1P,CR-238,67,25661.0,383.0
2026-06-15,BSB-B0BWYHDG7V,Opp_BSB_HR_1P,CR-241,12,4596.0,383.0
2026-06-15,BSB-B0BX6MMV7Y,Opp_BSB_HR_1P,CR-241,11,3366.0,306.0
2026-06-15,BSB-B0BX6SYMMW,Opp_BSB_HR_1P,CR-241,21,3173.94,151.14000000000001
2026-06-15,BSB-B0BZ87F4MM,Opp_BSB_HR_1P,CR-238,547,47392.08,86.64
2026-06-15,BSB-B0BZ8836GR,Opp_BSB_HR_1P,CR-241,14,1204.0,86.0
2026-06-15,BSB-B0BZ88P3PR,Opp_BSB_HR_1P,CR-241,28,2425.92,86.64
2026-06-15,BSB-B0C16ZBZ1N,Opp_BSB_HR_1P,CR-244.,30,10952.7,365.09000000000003
2026-06-15,BSB-B0CB49QG9G,Opp_BSB_HR_1P,CR-244.,760,66120.0,87.0
2026-06-15,BSB-B0CB4CCL66,Opp_BSB_HR_1P,CR-241,16,1392.0,87.0
2026-06-15,BSB-B0CB4CCL66,Opp_BSB_HR_1P,CR-244.,53,4611.0,87.0
2026-06-15,BSB-B0CB4CZ1P8,Opp_BSB_HR_1P,CR-244.,55,4807.0,87.4
2026-06-15,BSB-B0CB4D19GN,Opp_BSB_HR_1P,CR-241,268,23316.0,87.0
2026-06-15,BSB-B0CB4D8Z1R,Opp_BSB_HR_1P,CR-244.,77,6812.96,88.48
2026-06-15,BSB-B0CB4DR8YF,Opp_BSB_HR_1P,CR-241,75,6525.0,87.0
2026-06-15,BSB-B0CBBKJQDG,Opp_BSB_HR_1P,CR-241,34,5138.76,151.14000000000001
2026-06-15,BSB-B0CBLYL5QJ,Opp_BSB_HR_1P,CR-238,31,4685.34,151.14000000000001
2026-06-15,BSB-B0CBLYL5QJ,Opp_BSB_HR_1P,CR-241,42,6347.88,151.14000000000001
2026-06-15,BSB-B0CBM3WKFP,Opp_BSB_HR_1P,CR-241,45,6801.3,151.14000000000001
2026-06-15,BSB-B0CGPV6L3X,Opp_BSB_HR_1P,CR-241,25,3750.0,150.0
2026-06-15,BSB-B0CGPV7NJJ,Opp_BSB_HR_1P,CR-241,60,9000.0,150.0
2026-06-15,BSB-B0CGPVMKV8,Opp_BSB_HR_1P,CR-241,80,12000.0,150.0
2026-06-15,BSB-B0CR8YW3MP,Opp_BSB_HR_1P,CR-241,58,55622.0,959.0
2026-06-15,BSB-B0CR91Y8HB,Opp_BSB_HR_1P,CR-241,23,22034.23,958.01
2026-06-15,BSB-B0CRB2YCB9,Opp_BSB_HR_1P,CR-241,36,34488.36,958.01
2026-06-15,BSB-B0CTTJL6YT,Opp_BSB_HR_1P,CR-238,10,4328.0,432.8
2026-06-15,BSB-B0CW5YQR4J,Opp_BSB_HR_1P,CR-241,53,7950.0,150.0
2026-06-15,BSB-B0CW6DHFKM,Opp_BSB_HR_1P,CR-241,30,4500.0,150.0
2026-06-15,BSB-B0CYPK3TVT,Opp_BSB_HR_1P,CR-244.,164,24600.0,150.0
2026-06-15,BSB-B0CYPLK7KT,Opp_BSB_HR_1P,CR-241,48,7200.0,150.0
2026-06-15,BSB-B0CYPLRVNM,Opp_BSB_HR_1P,CR-244.,47,7050.0,150.0
2026-06-15,BSB-B0CYPN612V,Opp_BSB_HR_1P,CR-244.,81,12150.0,150.0
2026-06-15,BSB-B0CYPNQ64W,Opp_BSB_HR_1P,CR-238,32,6917.76,216.18
2026-06-15,BSB-B0D3PWPK2V,Opp_BSB_HR_1P,CR-241,44,23149.72,526.13
2026-06-15,BSB-B0D5V4XBBR,Opp_BSB_HR_1P,CR-241,60,27000.0,450.0
2026-06-15,BSB-B0D6YVH4P9,Opp_BSB_HR_1P,CR-244.,56,32435.2,579.2
2026-06-15,BSB-B0D6YW5TLM,Opp_BSB_HR_1P,CR-238,13,7540.0,580.0
